65,0.03349834680557251
66,0.04066094756126404
67,0.03536335006356239
68,0.0031652534380555153
69,0.029937416315078735
70,0.0021267710253596306
71,0.029499761760234833
72,0.030211012810468674
73,0.03045501746237278
74,0.002136358292773366
75,0.000414936279412359
76,0.029119551181793213
77,0.0010255583329126239
78,0.00030131207313388586
79,0.028853679075837135
80,0.029296940192580223
81,0.0015584365464746952
82,0.028910448774695396
83,0.0011310591362416744
84,0.0287327840924263
85,0.028854133561253548
86,0.0012950421078130603
87,0.0008397664641961455
88,0.0009430714999325573
89,0.02925839088857174
90,0.0005219235317781568
91,0.0006152045680209994
92,0.0008144483435899019
93,0.0007386727957054973
94,0.0008386978879570961
95,0.029340669512748718
96,0.028868746012449265
97,0.0009372081840410829
98,0.03131011500954628
99,0.0014336734311655164
100,0.0004269021737854928
101,0.0008276178850792348
102,0.001287573599256575
103,0.03008698672056198
104,0.0010195998474955559
105,0.028868624940514565
106,0.029461974278092384
107,0.06492394208908081
108,0.0026001238729804754
109,0.0010605242568999529
110,0.0007222077692858875
111,0.03078288957476616
112,0.0009058167925104499
113,0.0010630292817950249
114,0.029333755373954773
115,0.0005775761092081666
116,0.0008827111450955272
117,0.028964299708604813
118,0.000739020761102438
119,0.030876055359840393
120,0.02925284579396248
121,0.028760714456439018
122,0.034588832408189774
123,0.030832059681415558
124,0.0011142563307657838
125,0.0012093728873878717
126,0.02970607951283455
127,0.028936218470335007
128,0.0005124356248416007
129,0.03103862889111042
130,0.0017310046823695302
131,0.029684875160455704
132,0.000953460403252393
133,0.029929419979453087
134,0.02899516187608242
135,0.031498488038778305
136,0.0010674303630366921
137,0.02944246493279934
138,0.0009691938757896423
139,0.0010587534634396434
140,0.029365424066781998
141,0.030818473547697067
142,4922.77685546875
143,0.07136493176221848
144,0.031231993809342384
145,9.96573257446289
146,0.09755639731884003
147,0.06196664273738861
148,0.09835638105869293
149,0.1289801001548767
150,0.10159081220626831
151,0.10419879108667374
152,0.07463791966438293
153,0.012906907126307487
154,0.07105516642332077
155,0.06853077560663223
156,0.09783510863780975
157,0.036876779049634933
158,0.017588306218385696
159,0.09764344245195389
160,0.06678961962461472
161,0.15337586402893066
162,0.06940505653619766
163,0.01658887229859829
164,0.03639776259660721
165,0.09509830176830292
166,0.0381404384970665
167,0.06893252581357956
168,0.013579090125858784
169,0.0945051908493042
170,0.09731326252222061
171,0.09700009971857071
172,0.07485134899616241
173,0.09451551735401154
174,0.09724566340446472
175,0.0394442118704319
176,0.03992590680718422
177,0.12270098179578781
178,0.010293301194906235
179,0.00933820754289627
180,0.018060624599456787
181,0.12716659903526306
182,0.06751421838998795
183,0.03779783844947815
184,0.06269227713346481
185,0.012422248721122742
186,0.0948779508471489
187,0.01145240943878889
188,0.09635815024375916
189,0.09837803244590759
190,0.09303601086139679
191,0.01677769422531128
192,0.06720146536827087
193,0.010730568319559097
194,0.06544923037290573
195,0.1285380721092224
196,0.010590357705950737
197,0.008386770263314247
198,0.0091860955581069
199,0.0681823268532753
200,0.09796537458896637
201,0.02962416224181652
202,0.008781196549534798
203,0.09676673263311386
204,0.005323225632309914
205,0.035135410726070404
206,0.008567011915147305
207,0.006438352167606354
208,0.03600773960351944
209,0.037647753953933716
210,0.06622568517923355
211,0.09794255346059799
212,0.0667475238442421
213,0.010727126151323318
214,0.0063698915764689445
215,0.03511970862746239
216,0.09236268699169159
217,0.00372452475130558
218,0.03308095410466194
219,0.03483153507113457
220,0.06606641411781311
221,0.06354962289333344
222,0.0359281525015831
223,0.0048677027225494385
224,0.06427210569381714
225,0.036641985177993774
226,0.0354488343000412
227,0.033918607980012894
228,0.09216557443141937
229,0.0646340548992157
230,0.036931902170181274
231,0.06294256448745728
232,0.06416523456573486
233,0.005858211778104305
234,0.036683954298496246
235,0.0335792601108551
236,0.03329436108469963
237,0.0645466297864914
238,0.008132509887218475
239,0.00746520422399044
240,0.033044908195734024
241,0.09466692060232162
242,0.0068915486335754395
243,0.006063502747565508
244,0.09254413843154907
245,0.062490034848451614
246,0.03494373336434364
247,0.033145226538181305
248,0.09218128025531769
249,0.006111477501690388
250,0.0053959498181939125
251,0.06062278151512146
252,0.06524024158716202
253,0.08714644610881805
254,0.14631900191307068
255,0.1215452328324318
256,0.06664255261421204
257,0.09640923142433167
258,0.1228470504283905
259,0.19394099712371826
260,0.09673945605754852
261,0.03465401753783226
262,0.0363633818924427
263,0.07180016487836838
264,0.04375208541750908
265,0.10033972561359406
266,0.07253024727106094
267,0.07048239558935165
268,0.12761826813220978
269,0.036157846450805664
270,0.1277967393398285
271,0.04172072187066078
272,0.13262279331684113
273,0.033079683780670166
274,0.13176962733268738
275,0.04135926067829132
276,0.04099046811461449
277,0.04415475204586983
278,0.0689893364906311
279,0.03693194314837456
280,0.06856168806552887
281,0.008434535935521126
282,0.009755322709679604
283,0.08999239653348923
284,0.035667452961206436
285,0.07294148206710815
286,0.12309084832668304
287,0.09353478252887726
288,0.06289682537317276
289,0.007667232304811478
290,0.03466660529375076
291,0.21513263881206512
292,0.012760418467223644
293,0.01207798346877098
294,0.012713439762592316
295,0.10518238693475723
296,0.06679996103048325
297,0.07050976157188416
298,0.0398796908557415
299,0.04419060796499252
300,0.03575482219457626
301,0.009394546039402485
302,0.0425085574388504
303,0.18427300453186035
304,0.010615388862788677
305,0.03671260178089142
306,0.005527081899344921
307,0.06292551755905151
308,0.03642677515745163
309,0.0677204504609108
310,0.06905964761972427
311,0.013933778740465641
312,0.09644833952188492
313,0.051694564521312714
314,0.0881384015083313
315,0.03740842640399933
316,0.1269838809967041
317,0.07694412022829056
318,0.06936881691217422
319,0.006842916831374168
320,0.03562556952238083
321,0.10996411740779877
322,0.061046428978443146
323,0.09643099457025528
324,0.006621427834033966
325,0.007300546858459711
326,0.1233472153544426
327,0.0976790189743042
328,0.006479708477854729
329,0.03432987257838249
330,0.008922471664845943
331,0.06287218630313873
332,0.15234605967998505
333,0.04898465797305107
334,0.1266811192035675
335,0.037790555506944656
336,0.07036680728197098
337,0.03506604954600334
338,0.007457436993718147
339,0.07028186321258545
340,0.07100240886211395
341,0.2240099459886551
342,0.03750528395175934
343,0.03817566856741905
344,0.007935147732496262
345,0.03311929851770401
346,0.10100610554218292
347,0.06288977712392807
348,0.08963540196418762
349,0.034141939133405685
350,0.09732194989919662
351,0.012936958111822605
352,0.20140261948108673
353,0.06887666136026382
354,0.10313762724399567
355,0.109414242208004
356,0.012269223108887672
357,0.1545936018228531
358,0.0852079913020134
359,0.0373830571770668
360,0.014116081409156322
361,0.06649243086576462
362,0.14174501597881317
363,0.037842873483896255
364,0.041441336274147034
365,0.13707409799098969
366,0.07472241669893265
367,0.046643536537885666
368,0.10048402100801468
369,0.07208613306283951
370,0.007700778543949127
371,0.07496827095746994
372,0.06969864666461945
373,0.03377646952867508
374,0.0735907331109047
375,0.03799119591712952
