65,0.03244191035628319
66,2632663296.0
67,240330.171875
68,50928784.0
69,64781804.0
70,14153410560.0
71,96570138624.0
72,645643763712.0
73,1121699627008.0
74,1529769230336.0
75,4910525448192.0
76,1913583173632.0
77,3911931920384.0
78,1650445647872.0
79,352620576768.0
80,789578252288.0
81,343834099712.0
82,318099685376.0
83,227394879488.0
84,178384879616.0
85,145755422720.0
86,133176008704.0
87,106915561472.0
88,86541795328.0
89,77370818560.0
90,74981490688.0
91,60515151872.0
92,61160890368.0
93,51504377856.0
94,49684230144.0
95,44790824960.0
96,40384131072.0
97,38172786688.0
98,38270500864.0
99,35022995456.0
99,67009409024.0
100,28457369600.0
101,206433353728.0
102,126174355456.0
103,20349818880.0
104,197781061632.0
105,95786082304.0
106,164259332096.0
107,84092551168.0
108,141294174208.0
109,72538808320.0
110,9115832320.0
111,13172464640.0
112,65122488320.0
113,8827924480.0
114,60607782912.0
115,9436692480.0
116,8810650624.0
117,106965843968.0
118,9619951616.0
119,9407449088.0
120,52420321280.0
121,8386891776.0
122,48317677568.0
123,45290041344.0
124,7485299200.0
125,7045243392.0
126,42446094336.0
127,7456830976.0
128,40858386432.0
129,7321395200.0
130,6921022976.0
131,38833246208.0
132,7304386048.0
133,36246036480.0
134,61890215936.0
135,34061645824.0
136,5949676544.0
137,5428295168.0
138,31002898432.0
139,29830275072.0
140,77018161152.0
141,26043080704.0
142,5063849472.0
143,4076998656.0
144,6543821824.0
145,4720514048.0
146,24535961600.0
147,4469853696.0
148,23906775040.0
149,23221600256.0
150,4002249216.0
151,40748171264.0
152,20855449600.0
153,21241124864.0
154,3372012288.0
155,20475344896.0
156,19750029312.0
157,4159760896.0
158,20043399168.0
159,33661456384.0
160,2640540672.0
161,16955027456.0
162,3639843840.0
163,2843704576.0
164,3508560896.0
165,3431787264.0
166,3151678208.0
167,3688905472.0
168,3416525056.0
169,2945834496.0
170,3476216064.0
171,2863884032.0
172,3607416320.0
173,3484357632.0
174,3251619840.0
175,14559865856.0
176,2835375616.0
177,2828700416.0
178,2859930880.0
179,13676661760.0
180,2696792064.0
181,2221418496.0
182,13031294976.0
183,12778215424.0
184,2256715776.0
185,2193654272.0
186,2175137792.0
187,11799438336.0
188,20881561600.0
189,11149349888.0
190,10985833472.0
191,2345531904.0
192,10644258816.0
193,2044147968.0
194,1897069952.0
195,10183190528.0
196,1800194688.0
197,9690872832.0
198,1986666496.0
199,16949796864.0
200,9113193472.0
201,8894381056.0
202,1500834304.0
203,1651746560.0
204,8553793536.0
205,1847380224.0
206,1559317504.0
207,1449080064.0
208,8307082240.0
209,1599508864.0
210,14550643712.0
211,7564277760.0
212,1480140800.0
213,1586520576.0
214,1533813248.0
215,1346970240.0
216,1382782336.0
217,1363024512.0
218,1379940096.0
219,1275338112.0
220,1485216128.0
221,7198588416.0
222,1337379456.0
223,1433306880.0
224,12196655104.0
225,1389561856.0
226,1351495296.0
227,6597405696.0
228,1321721728.0
229,1165067776.0
230,1213015552.0
231,11120569344.0
232,1259290112.0
233,5956814336.0
234,5828740096.0
235,1110142208.0
236,5696750080.0
237,5527003648.0
238,1016486272.0
239,5457540608.0
240,991126720.0
241,5140871680.0
242,1080768512.0
243,1075922048.0
244,5029957120.0
245,1026999040.0
246,4875495936.0
247,959362560.0
248,4568543232.0
249,696457984.0
250,608552512.0
251,527772192.0
252,556006400.0
253,3297034240.0
254,351214752.0
255,282482496.0
256,307011072.0
257,2229732096.0
258,236751888.0
259,222144224.0
260,1589233920.0
261,186785696.0
262,149615904.0
263,1110446976.0
264,165920320.0
265,885489920.0
266,93235896.0
267,78095288.0
268,89486848.0
269,74056288.0
270,42570880.0
271,49123396.0
272,50776336.0
273,53364928.0
274,226507072.0
275,173570240.0
276,21354704.0
277,21136204.0
278,113799432.0
279,9956062.0
280,6589954.0
281,7593075.5
282,51289316.0
283,4692710.5
284,36326224.0
285,28148810.0
286,3992954.0
287,3503354.0
288,1239865.125
289,13683360.0
290,1168492.25
291,1666296.5
292,9706585.0
293,1003170.125
294,881031.8125
295,779322.0
296,3884989.5
297,280435.90625
298,259745.21875
299,375820.125
300,269606.96875
301,371221.5625
302,1224983.5
303,176106.625
304,794113.4375
305,96256.40625
306,65508.80078125
307,85799.7578125
308,296988.28125
309,183653.0625
310,24083.248046875
311,161248.984375
312,105261.15625
313,129870.7734375
314,19660.498046875
315,20764.384765625
316,41674.234375
317,29150.064453125
318,9742.9326171875
319,24596.380859375
320,20017.275390625
321,32748.37109375
322,22199.56640625
323,17391.109375
324,5754.11279296875
324,7401.2138671875
325,8857.03125
326,22123.19140625
327,8207.0400390625
328,29514.2265625
329,26817.025390625
330,2990.917724609375
331,8647.88671875
332,16386.61328125
333,8444.6171875
334,8732.4765625
335,7184.9931640625
336,7247.81201171875
337,10118.373046875
338,13251.876953125
339,14168.3974609375
340,23784.3203125
341,14476.283203125
342,7138.7900390625
343,13290.4775390625
344,31149.888671875
345,29701.9921875
346,8945.857421875
347,24166.47265625
348,15433.1953125
349,65238.67578125
350,19156.53125
351,23276.66015625
352,12611.87109375
353,34931.8125
354,33721.12890625
355,17679.29296875
356,15180.380859375
357,6591.1767578125
358,11014.7705078125
359,11051.5166015625
360,20274.7421875
361,26788.33984375
362,38679.51171875
363,48028.1328125
364,40627.18359375
365,47732.00390625
366,157512.96875
367,63240.2578125
368,51717.59375
369,296920.9375
370,159411.625
371,44603.0859375
372,90200.046875
373,70240.8984375
374,88125.4609375
375,59543.921875
376,101108.796875
377,14536.46875
378,62151.41796875
379,17343.685546875
380,29191.708984375
381,36238.1171875
382,34225.51953125
383,10046.23046875
384,6749.20703125
385,5549.5791015625
386,11701.7099609375
387,14314.0341796875
388,28517.90625
389,3295.70556640625
390,14845.0859375
391,15141.0400390625
392,15550.5537109375
393,5755.58544921875
394,10040.0869140625
395,8653.046875
396,7377.80126953125
397,12620.2451171875
398,11979.7607421875
399,45863.9609375
400,51605.234375
401,137794.6875
402,107325.3671875
403,27738.439453125
404,201288.40625
405,439318.03125
406,4176410.5
407,2388165.75
408,3040085.0
409,1504167.5
410,1608711.375
411,1088806.625
412,14810715.0
413,5520515.0
414,4620762.0
415,4163411.0
416,43065744.0
417,16498236.0
418,66985120.0
419,50765896.0
420,3775806.25
421,3225059.0
422,3420786.5
423,9528699.0
424,1093238.625
425,948679.1875
426,2437842.75
427,717871.125
428,176092.546875
429,331655.0625
430,912089.1875
431,77601.2890625
432,66500.125
433,72818.75
434,50747.2421875
435,53621.5234375
436,175497.640625
437,72582.2265625
438,17173.5859375
439,18558.859375
440,31766.107421875
441,7662.1865234375
442,6866.9345703125
443,11306.291015625
444,25158.619140625
445,42323.2578125
446,12577.3125
447,11844.88671875
448,34956.00390625
449,21846.53515625
450,20132.04296875
451,34100.34375
452,11925.8232421875
453,15685.708984375
454,6094.99755859375
455,3804.6630859375
456,6916.02197265625
457,17154.62890625
458,25264.0234375
459,11774.42578125
460,16278.517578125
461,24131.12890625
462,45344.84375
463,19034.974609375
464,20998.96484375
465,39040.14453125
466,22620.560546875
467,15824.90625
468,57621.6328125
469,62615.7578125
470,13005.71484375
471,57318.61328125
472,91264.7421875
473,61771.85546875
474,166846.421875
475,53532.25
476,15107.134765625
477,31270.818359375
478,51444.1640625
479,24194.39453125
480,27719.1875
481,23346.09765625
482,33038.375
483,25084.43359375
484,122950.3984375
485,106239.6875
486,268167.0
487,66966.5546875
488,118653.203125
489,148657.953125
490,557692.6875
491,202003.0
492,424819.625
493,340455.1875
494,1238025.125
495,4550791.5
496,2393891.25
497,6291166.5
498,12006878.0
499,7275700.5
500,5167653.0
501,21523192.0
502,2300766.0
503,3585536.0
504,9660625.0
505,1718671.75
506,5036455.0
507,4358226.0
508,4659931.5
509,4345959.5
510,1435356.0
511,1336972.0
512,1772482.0
513,1530853.75
514,2788237.5
515,9349363.0
516,8005190.5
517,10612443.0
518,11223617.0
519,2959220.25
520,15387697.0
521,20262942.0
522,9581110.0
523,2124830.25
524,3017631.75
525,12599291.0
526,10546544.0
527,31424340.0
528,14854373.0
529,8949297.0
530,15025771.0
531,7735815.0
532,972741.6875
533,5421151.5
534,997555.125
535,250571.296875
536,408053.1875
537,203895.53125
538,454572.59375
539,1850127.5
540,866140.25
541,5107014.5
542,2484207.5
543,4790108.0
544,33108578.0
545,39374388.0
546,50229284.0
547,15884263.0
548,7919948.0
549,7021324.0
550,23599594.0
551,12050037.0
552,10170179.0
553,4288517.0
554,9764053.0
555,16181393.0
556,2494538.0
557,1878464.125
558,1063738.625
559,595813.0
560,4437795.5
561,3746739.5
562,1658527.0
563,887817.0625
564,3759249.25
565,2030137.0
566,4135338.5
567,7795557.5
568,5938792.5
569,9990583.0
570,1870263.25
571,662249.25
572,1281845.375
573,3300028.25
574,2164969.25
575,557428.875
576,377109.4375
577,1735922.625
578,1050078.375
579,465550.90625
580,208187.5625
581,752345.75
582,334278.46875
583,1019013.375
584,131980.171875
585,121040.2890625
586,103089.3125
587,318180.0625
588,40438.796875
589,27908.134765625
590,113258.875
591,89508.125
